submission_date;state;new_case;new_death
10/03/2020;AL;1682;8
10/04/2020;AL;789;0
10/05/2020;AL;544;1
10/06/2020;AL;764;21
10/07/2020;AL;941;21
10/08/2020;AL;557;36
10/09/2020;AL;1490;16
10/10/2020;AL;1061;11
10/11/2020;AL;816;0
10/12/2020;AL;734;1
10/13/2020;AL;1117;0
10/14/2020;AL;784;41
10/15/2020;AL;1185;50
10/16/2020;AL;1212;30
10/17/2020;AL;1288;2
10/18/2020;AL;964;0
10/19/2020;AL;859;1
10/20/2020;AL;1043;16
10/21/2020;AL;1146;23
10/22/2020;AL;1390;15
10/23/2020;AL;3852;16
10/24/2020;AL;2360;7
10/25/2020;AL;1079;0
10/26/2020;AL;967;0
10/27/2020;AL;1115;26
10/28/2020;AL;1269;19
10/29/2020;AL;1443;3
10/30/2020;AL;1347;18
10/31/2020;AL;1789;35
11/01/2020;AL;1700;6
11/02/2020;AL;907;0
11/03/2020;AL;1037;14
11/04/2020;AL;1848;19
11/05/2020;AL;1381;20
11/06/2020;AL;1556;23
11/07/2020;AL;1768;33
11/08/2020;AL;1205;2
11/09/2020;AL;1170;0
11/10/2020;AL;1710;36
11/11/2020;AL;2070;81
11/12/2020;AL;2000;12
11/13/2020;AL;2980;18
11/14/2020;AL;2226;15
11/15/2020;AL;1979;2
11/16/2020;AL;1410;1
11/17/2020;AL;1616;52
11/18/2020;AL;2638;46
11/19/2020;AL;2424;72
11/20/2020;AL;2463;32
11/21/2020;AL;2335;6
11/22/2020;AL;1798;0
11/23/2020;AL;1574;2
11/24/2020;AL;2785;13
11/25/2020;AL;2453;60
11/26/2020;AL;2639;40
11/27/2020;AL;917;0
11/28/2020;AL;2119;0
11/29/2020;AL;2236;5
11/30/2020;AL;2295;1
12/01/2020;AL;3376;60
12/02/2020;AL;3928;73
12/03/2020;AL;3531;65
12/04/2020;AL;3840;55
12/05/2020;AL;3390;46
12/06/2020;AL;2288;12
12/07/2020;AL;2352;3
12/08/2020;AL;4436;50
12/09/2020;AL;3522;43
12/10/2020;AL;4735;49
12/11/2020;AL;3853;52
12/12/2020;AL;4066;16
01/22/2020;MS;0;0
01/23/2020;MS;0;0
01/24/2020;MS;0;0
01/25/2020;MS;0;0
01/26/2020;MS;0;0
01/27/2020;MS;0;0
01/28/2020;MS;0;0
01/29/2020;MS;0;0
01/30/2020;MS;0;0
01/31/2020;MS;0;0
02/01/2020;MS;0;0
02/02/2020;MS;0;0
02/03/2020;MS;0;0
02/04/2020;MS;0;0
02/05/2020;MS;0;0
02/06/2020;MS;0;0
02/07/2020;MS;0;0
02/08/2020;MS;0;0
02/09/2020;MS;0;0
02/10/2020;MS;0;0
02/11/2020;MS;0;0
02/12/2020;MS;0;0
02/13/2020;MS;0;0
02/14/2020;MS;0;0
02/15/2020;MS;0;0
02/16/2020;MS;0;0
02/17/2020;MS;0;0
02/18/2020;MS;0;0
02/19/2020;MS;0;0
02/20/2020;MS;0;0
02/21/2020;MS;0;0
02/22/2020;MS;0;0
02/23/2020;MS;0;0
02/24/2020;MS;0;0
02/25/2020;MS;0;0
02/26/2020;MS;0;0
02/27/2020;MS;0;0
02/28/2020;MS;0;0
02/29/2020;MS;0;0
03/01/2020;MS;0;0
03/02/2020;MS;0;0
03/03/2020;MS;0;0
03/04/2020;MS;0;0
03/05/2020;MS;0;0
03/06/2020;MS;0;0
03/07/2020;MS;0;0
03/08/2020;MS;0;0
03/09/2020;MS;0;0
03/10/2020;MS;0;0
03/11/2020;MS;0;0
03/12/2020;MS;1;0
03/13/2020;MS;0;0
03/14/2020;MS;5;0
03/15/2020;MS;4;0
03/16/2020;MS;2;0
03/17/2020;MS;22;0
03/18/2020;MS;16;0
03/19/2020;MS;30;1
03/20/2020;MS;0;0
03/21/2020;MS;60;0
03/22/2020;MS;109;0
03/23/2020;MS;71;0
03/24/2020;MS;57;1
03/25/2020;MS;108;3
03/26/2020;MS;94;2
03/27/2020;MS;0;1
03/28/2020;MS;84;5
03/29/2020;MS;184;3
03/30/2020;MS;90;4
03/31/2020;MS;136;2
04/01/2020;MS;104;4
04/02/2020;MS;181;3
04/03/2020;MS;0;0
04/04/2020;MS;97;6
04/05/2020;MS;283;16
04/06/2020;MS;177;8
04/07/2020;MS;88;8
04/08/2020;MS;257;9
04/09/2020;MS;209;6
04/10/2020;MS;0;0
04/11/2020;MS;173;11
04/12/2020;MS;300;5
04/13/2020;MS;145;13
04/14/2020;MS;273;11
04/15/2020;MS;264;7
04/16/2020;MS;169;11
04/17/2020;MS;0;0
04/18/2020;MS;181;12
04/19/2020;MS;538;17
04/20/2020;MS;204;14
04/21/2020;MS;0;0
04/22/2020;MS;437;18
04/23/2020;MS;281;8
04/24/2020;MS;0;0
04/25/2020;MS;284;12
04/26/2020;MS;376;8
04/27/2020;MS;248;10
04/28/2020;MS;227;11
04/29/2020;MS;0;0
04/30/2020;MS;643;32
05/01/2020;MS;0;-1
05/02/2020;MS;229;10
05/03/2020;MS;436;19
05/04/2020;MS;330;32
05/05/2020;MS;215;32
05/06/2020;MS;2;0
05/07/2020;MS;666;35
05/08/2020;MS;288;13
05/09/2020;MS;123;8
05/10/2020;MS;173;5
05/11/2020;MS;234;22
05/12/2020;MS;185;9
05/13/2020;MS;390;14
05/14/2020;MS;318;13
05/15/2020;MS;322;18
05/16/2020;MS;173;10
05/17/2020;MS;136;7
05/18/2020;MS;272;27
05/19/2020;MS;263;15
05/20/2020;MS;255;10
05/21/2020;MS;402;15
05/22/2020;MS;381;20
05/23/2020;MS;247;10
05/24/2020;MS;206;10
05/25/2020;MS;273;17
05/26/2020;MS;313;19
05/27/2020;MS;328;21
05/28/2020;MS;418;18
05/29/2020;MS;440;13
05/30/2020;MS;271;11
05/31/2020;MS;251;5
06/01/2020;MS;269;29
06/02/2020;MS;301;14
06/03/2020;MS;238;12
06/04/2020;MS;0;0
06/05/2020;MS;209;9
06/06/2020;MS;501;14
06/07/2020;MS;498;20
06/08/2020;MS;0;0
06/09/2020;MS;715;31
06/10/2020;MS;0;0
06/11/2020;MS;0;0
06/12/2020;MS;865;21
06/13/2020;MS;0;0
06/14/2020;MS;451;6
06/15/2020;MS;353;20
06/16/2020;MS;489;24
06/17/2020;MS;0;-1
06/18/2020;MS;0;0
06/19/2020;MS;0;0
06/20/2020;MS;0;0
06/21/2020;MS;0;0
06/22/2020;MS;1646;40
06/23/2020;MS;611;11
06/24/2020;MS;526;22
06/25/2020;MS;1092;5
06/26/2020;MS;1015;19
06/27/2020;MS;361;4
06/28/2020;MS;675;20
06/29/2020;MS;680;14
06/30/2020;MS;653;9
07/01/2020;MS;870;10
07/02/2020;MS;0;0
07/03/2020;MS;1904;15
07/04/2020;MS;226;4
07/05/2020;MS;357;3
07/06/2020;MS;0;0
07/07/2020;MS;957;44
07/08/2020;MS;1377;46
07/09/2020;MS;1031;11
07/10/2020;MS;0;0
07/11/2020;MS;1665;34
07/12/2020;MS;393;1
07/13/2020;MS;862;23
07/14/2020;MS;0;-1
07/15/2020;MS;2256;36
07/16/2020;MS;1030;25
07/17/2020;MS;1;-1
07/18/2020;MS;1810;25
07/19/2020;MS;1250;1
07/20/2020;MS;1635;31
07/21/2020;MS;1547;34
07/22/2020;MS;982;13
07/23/2020;MS;1610;27
07/24/2020;MS;1434;17
07/25/2020;MS;1207;15
07/26/2020;MS;0;0
07/27/2020;MS;653;6
07/28/2020;MS;2847;62
07/29/2020;MS;1775;48
07/30/2020;MS;0;0
07/31/2020;MS;2302;82
08/01/2020;MS;0;0
08/02/2020;MS;1244;18
08/03/2020;MS;1074;42
08/04/2020;MS;0;0
08/05/2020;MS;1245;51
08/06/2020;MS;956;21
08/07/2020;MS;2246;49
08/08/2020;MS;0;0
08/09/2020;MS;527;22
08/10/2020;MS;476;16
08/11/2020;MS;644;32
08/12/2020;MS;1081;45
08/13/2020;MS;612;22
08/14/2020;MS;944;32
08/15/2020;MS;825;37
08/16/2020;MS;381;4
08/17/2020;MS;1071;44
08/18/2020;MS;0;0
08/19/2020;MS;2242;62
08/20/2020;MS;0;0
08/21/2020;MS;1819;47
08/22/2020;MS;626;3
08/23/2020;MS;511;8
08/24/2020;MS;0;0
08/25/2020;MS;801;67
08/26/2020;MS;1489;84
08/27/2020;MS;599;14
08/28/2020;MS;0;0
08/29/2020;MS;735;14
08/30/2020;MS;921;46
08/31/2020;MS;634;20
09/01/2020;MS;0;0
09/02/2020;MS;1532;43
09/03/2020;MS;0;0
09/04/2020;MS;823;22
09/05/2020;MS;949;26
09/06/2020;MS;242;1
09/07/2020;MS;249;0
09/08/2020;MS;426;38
09/09/2020;MS;517;33
09/10/2020;MS;853;14
09/11/2020;MS;445;15
09/12/2020;MS;254;12
09/13/2020;MS;144;9
09/14/2020;MS;505;28
09/15/2020;MS;711;22
09/16/2020;MS;701;24
09/17/2020;MS;0;0
09/18/2020;MS;1152;29
09/19/2020;MS;277;1
09/20/2020;MS;192;0
09/21/2020;MS;465;36
09/22/2020;MS;552;24
09/23/2020;MS;737;4
09/24/2020;MS;722;20
09/25/2020;MS;0;0
09/26/2020;MS;827;25
09/27/2020;MS;190;2
09/28/2020;MS;0;0
09/29/2020;MS;1141;48
09/30/2020;MS;696;10
10/01/2020;MS;672;20
10/02/2020;MS;609;12
10/03/2020;MS;321;2
10/04/2020;MS;215;0
10/05/2020;MS;0;0
10/06/2020;MS;975;14
10/07/2020;MS;563;24
10/08/2020;MS;1440;29
10/09/2020;MS;957;16
10/10/2020;MS;294;5
10/11/2020;MS;0;0
10/12/2020;MS;1009;14
10/13/2020;MS;876;25
10/14/2020;MS;1322;12
10/15/2020;MS;1116;8
10/16/2020;MS;751;11
10/17/2020;MS;234;0
10/18/2020;MS;352;0
10/19/2020;MS;730;31
10/20/2020;MS;801;21
10/21/2020;MS;958;8
10/22/2020;MS;795;7
10/23/2020;MS;1212;17
10/24/2020;MS;228;2
10/25/2020;MS;447;6
10/26/2020;MS;854;20
10/27/2020;MS;1000;19
10/28/2020;MS;970;8
10/29/2020;MS;749;18
10/30/2020;MS;824;6
10/31/2020;MS;340;14
11/01/2020;MS;365;0
11/02/2020;MS;644;36
11/03/2020;MS;766;13
11/04/2020;MS;1612;8
11/05/2020;MS;967;14
11/06/2020;MS;1031;14
11/07/2020;MS;804;10
11/08/2020;MS;516;0
11/09/2020;MS;933;37
11/10/2020;MS;1256;17
11/11/2020;MS;1271;17
11/12/2020;MS;1305;5
11/13/2020;MS;1370;21
11/14/2020;MS;969;3
11/15/2020;MS;589;2
11/16/2020;MS;905;36
11/17/2020;MS;1593;20
11/18/2020;MS;1395;18
11/19/2020;MS;1638;23
11/20/2020;MS;1972;15
11/21/2020;MS;779;19
11/22/2020;MS;699;0
11/23/2020;MS;665;53
11/24/2020;MS;1092;16
11/25/2020;MS;1746;18
11/26/2020;MS;1005;6
11/27/2020;MS;1553;10
11/28/2020;MS;1845;27
11/29/2020;MS;1485;1
11/30/2020;MS;1141;29
12/01/2020;MS;2457;15
12/02/2020;MS;2168;28
12/03/2020;MS;2480;37
12/04/2020;MS;1942;33
12/05/2020;MS;1473;12
12/06/2020;MS;1263;0
12/07/2020;MS;1732;56
12/08/2020;MS;3658;25
12/09/2020;MS;1371;41
12/10/2020;MS;2327;41
12/11/2020;MS;2665;56
12/12/2020;MS;1500;19
01/22/2020;GA;0;0
01/23/2020;GA;0;0
01/24/2020;GA;0;0
01/25/2020;GA;0;0
01/26/2020;GA;0;0
01/27/2020;GA;0;0
01/28/2020;GA;0;0
01/29/2020;GA;0;0
01/30/2020;GA;0;0
01/31/2020;GA;0;0
02/01/2020;GA;0;0
02/02/2020;GA;0;0
02/03/2020;GA;0;0
02/04/2020;GA;0;0
02/05/2020;GA;0;0
02/06/2020;GA;0;0
02/07/2020;GA;0;0
02/08/2020;GA;0;0
02/09/2020;GA;0;0
02/10/2020;GA;0;0
02/11/2020;GA;0;0
02/12/2020;GA;0;0
02/13/2020;GA;0;0
02/14/2020;GA;0;0
02/15/2020;GA;0;0
02/16/2020;GA;0;0
02/17/2020;GA;0;0
02/18/2020;GA;0;0
02/19/2020;GA;0;0
02/20/2020;GA;0;0
02/21/2020;GA;0;0
02/22/2020;GA;0;0
02/23/2020;GA;0;0
02/24/2020;GA;0;0
02/25/2020;GA;0;0
02/26/2020;GA;0;0
02/27/2020;GA;0;0
02/28/2020;GA;0;0
02/29/2020;GA;2;0
03/01/2020;GA;0;0
03/02/2020;GA;1;0
03/03/2020;GA;2;0
03/04/2020;GA;2;0
03/05/2020;GA;-5;0
03/06/2020;GA;6;0
03/07/2020;GA;3;0
03/08/2020;GA;6;0
03/09/2020;GA;9;0
03/10/2020;GA;13;0
03/11/2020;GA;16;0
03/12/2020;GA;33;1
03/13/2020;GA;27;0
03/14/2020;GA;24;0
03/15/2020;GA;52;0
03/16/2020;GA;49;0
03/17/2020;GA;43;0
03/18/2020;GA;95;5
03/19/2020;GA;115;7
03/20/2020;GA;122;1
03/21/2020;GA;86;6
03/22/2020;GA;155;5
03/23/2020;GA;221;6
03/24/2020;GA;182;7
03/25/2020;GA;281;9
03/26/2020;GA;303;13
03/27/2020;GA;524;5
03/28/2020;GA;225;14
03/29/2020;GA;243;5
03/30/2020;GA;389;19
03/31/2020;GA;1012;27
04/01/2020;GA;570;24
04/02/2020;GA;637;22
04/03/2020;GA;488;22
04/04/2020;GA;422;10
04/05/2020;GA;296;11
04/06/2020;GA;739;100
04/07/2020;GA;1562;32
04/08/2020;GA;1130;20
04/09/2020;GA;613;42
04/10/2020;GA;934;7
04/11/2020;GA;419;12
04/12/2020;GA;157;15
04/13/2020;GA;1086;34
04/14/2020;GA;844;45
04/15/2020;GA;686;53
04/16/2020;GA;989;45
04/17/2020;GA;908;37
04/18/2020;GA;352;9
04/19/2020;GA;505;21
04/20/2020;GA;843;91
04/21/2020;GA;612;39
04/22/2020;GA;897;17
04/23/2020;GA;931;35
04/24/2020;GA;681;26
04/25/2020;GA;686;-2
